title,label
Khloe Kardashian Reportedly Urging Tristan To Propose: Convinced Marriage Will Fix Relationship,FAKE
"11 Years Ago Today, Kanye West Was In The Car Accident That Changed His Life…Here’s The Entire Story",FAKE
Jennifer Lopez And Alex Rodriguez Headed For A Split? Inside Her Demands For A Ring,FAKE
Justin Theroux Playing Matchmaker For Ben Stiller?,FAKE
Donald Trump and other celebrities tweet about Canada Day,FAKE
Rob Kardashian CAUGHT Slapping His Ex In The Face!,FAKE
Harry Styles Fears Liam Payne Will Get Heart Broken By Cheryl Fernandez-Versini,FAKE
We Really Think Ben Affleck's Girlfriend Lindsay Shookus Is Pregnant,FAKE
Ivanka Trump Sat in for Dad at G20 Meeting and Twitter Is Not Having It,FAKE
London attack: Celebrities react,FAKE
Jennifer Aniston Is 'Casually Dating' After Split From Justin Theroux,FAKE
Folks Lost Their Minds Over How Thick Beyonce Is….Guess They Forgot She Recently Birthed Two Whole People,FAKE
Big Photo For a Big Rock: Allison Williams Debuts Her Dazzling Engagement Ring,FAKE
"Kim Kardashian NOT upset about Kanye West cosmetics line, despite report",FAKE
In Touch FlipFlops On Gwen Stefani Being Pregnant,FAKE
Female First Forum,FAKE
Dakota Johnson and Chris Martin Enjoy Malibu Date Night: See the Pic!,FAKE
David Beckham,FAKE
The Daily Mail publishes apology to Sir Elton John for misleading public: Pressparty,FAKE
Selena Gomez Pregnant With The Weeknd’s Baby & Racing to Marry? — Report,FAKE
How Princess Diana Is Helping Prince William and Kate Middleton Raise Their Children,FAKE
Justin Bieber 'abandons' dog Karma with dog trainer since February,FAKE
"No, In Touch, Megyn Kelly is Not Replacing Matt Lauer on Today",FAKE
Kylie Jenner & Travis Scott Fighting Over Baby Names: She’s ‘Set’ On Her Choice & Pushing Him Away,FAKE
selena gomez and timothee chalamet,FAKE
Donald Trump,FAKE
Fergie Jealous Of Josh Duhamel Working With Olivia Munn ,FAKE
"Justin Bieber 'Unlikes' Selena Gomez Instagram Photo, Did They Split?",FAKE
Kim Kardashian and Kanye West's Cars Burglarized,FAKE
"Gwen Stefani and Blake Shelton Put Baby, Wedding Plans on Hold",FAKE
Mel B and Estranged Husband Stephen Belafonte Settle Domestic Violence Claims in Divorce: Report,FAKE
"Demi Lovato Plastic Surgery Before and After Photos, Secrets",FAKE
The Next Great Female Movie/TV Stars,FAKE
Brad Pitt apologises to Jennifer Aniston for leaving her for Angelina Jolie,FAKE
"Selena Gomez ""Sad"" About Justin Bieber Breakup, Says Source",FAKE
Look What You Made Me Do,FAKE
,FAKE
How Bruce Jenner Publicly Transformed Into Caitlyn — The True Story – Variety,FAKE
Brad Pitt Now Moonlighting in the Furniture Business,FAKE
Taylor Swift's new music video: A guide to what it all means,FAKE
Trump tax returns: Celebrities react on social media,FAKE
"Confirmed: Meghan & Harry - Yes, it's twins",FAKE
Channing Tatum and Jenna Dewan Silence Rumors About Their Split,FAKE
Hoda Kotb & Savannah Guthrie’s New Feud On ‘Today’ Set,FAKE
Jennifer Lawrence reveals she and BFF Emma Stone texted every single day for a year,FAKE
"Kourtney Kardashian, Younes Bendjima never had a baby, despite the report nine months ago",FAKE
You and Selena Gomez Probably Have One Big Thing in Common,FAKE
Kim Banned Troubled Kanye From Fashion Week,FAKE
Johnny Depp Quitting Hollywood Vampires Rock Band?,FAKE
Why Megyn Kelly Didn't Make The List Of Highest-Paid TV Hosts,FAKE
Kim Kardashian Sued For Allegedly Stealing Lighting Technique For Selfies,FAKE
Paris Jackson braless as split with boyfriend emerges,FAKE
Liam Hemsworth Supports Miley Cyrus At ‘The Voice’ But Makes Sure She Has The Spotlight,FAKE
Robert Pattinson Misses FKA Twigs After Seeing Her New Apple Commercial: He Still Loves Her,FAKE
Kristen Stewart and Robert Pattinson spark reconciliation rumors with L.A. sighting,FAKE
Khloe Kardashian Didn’t Get Banned From Cleveland Cavaliers Games [DeBunked],FAKE
Taylor Swift's Reputation becomes first album to surpass two million in sales since 2015,FAKE
All the times Alex Rodriguez was enamored with Jennifer Lopez at the VMAs,FAKE
Lady Gaga shows off huge engagement ring at the 2018 GRAMMYs,FAKE
Prince Harry proposed to Meghan Markle on 'cozy' night while roasting chicken,FAKE
"Watch Out, Kris! Caitlyn Jenner Plans To Launch Her Own Talk Show After Ex’s Chat Fest Flop",FAKE
Trump warns North Korea of 'fire and fury',FAKE
Kim Kardashian Called in *This* Celebrity to Intervene When Kanye West Was at His Lowest,FAKE
Kate Middleton Really Wants to Get Pregnant With Baby No. 3 but Prince William Is Not Having It (EXCLUSIVE),FAKE
Kim Kardashian ‘couldn’t be more happy for pregnant sister Khloe’,FAKE
Here are all of the reasons new baby prince of Cambridge is more significant than just 'another spare',FAKE
Celebrity conspiracy theories: Kate Middleton's 'surrogate pregnancy' to Marilyn Monroe's overdose,FAKE
Nicole Kidman Gets Honest About Her Best Beauty Looks,FAKE
  Blake Shelton  Gwen Stefani Supporting Supporting Jason Aldean Made Up To Exploit Las Vegas,FAKE
Debbie Reynolds Net Worth,FAKE
Jessica Simpson Is Jealous Of Mandy Moore's 'This Is Us' Success,FAKE
Andy Cohen Calls Kathy Griffin's Accusations of Drug Use '100% False',FAKE
Dakota Johnson And Chris Martin Run Errands In Malibu After Rumors Surface Coldplay Are Not A Fans Of The ‘Fifty Shades’ Star,FAKE
The Ashlee Simpson Show,FAKE
HollywoodLife’s Selena Gomez “Double Date” Story With Taylor Swift Is Fake News,FAKE
Jada Pinkett Smith and Gabrielle Union’s Secret Feud Is No Longer a Secret,FAKE
Kris Jenner Says Kylie Jenner Is ‘So Dedicated’ as a Mom to 3-Month-Old Stormi,FAKE
"What, Exactly, Is Katie Holmes’s Relationship to Tabloids?",FAKE
Meghan Markle's parent's Tom and Doria's wedding revealed,FAKE
Caitlyn Jenner Did NOT Take Over ‘ Celebrity Apprentice  ’ One Year After False Report,FAKE
Brad Pitt — Ethnicity of Celebs,FAKE
Kim Kardashian and Kanye West's Wedding: All the Best Photos from Paris and Florence Photos,FAKE
Taylor Swift rips off dress in controversial new music video,FAKE
"Jessica Simpson’s Bikini Body Pics Lead To Bogus Depression, Weight Gain Claims",FAKE
"The Bachelor's Chris Soules Checked Kenneth Mosher's Pulse, 911 Call Reveals",FAKE
Countdown to the Royal Wedding: Why Meghan Markle Could Become the Next Princess Diana,FAKE
Brad Pitt Looking To Buy New Place In LA Arts District Amid Angelina Jolie Romance Rumors,FAKE
"Gigi Hadid Pulled Out of the Victoria's Secret Fashion Show, and the Internet Has Opinions",FAKE
  Carrie Underwood NOT Trapped In Bad Marriage Trapped In Bad Marriage With Mike Fisher  Despite Report,FAKE
Harrison Ford Goes After Trump Team While Accepting Environmental Honor,FAKE
"Watch PEOPLE, Entertainment Weekly & TNT's 2018 SAG Awards Red Carpet Live right here",FAKE
Beyonce & Jay Z Hope To Bring Their New Twins Home Soon: ‘They Look Just Like Their Father’,FAKE
Denzel Washington: 'Criminal-In-Chief' Obama 'Tore Heart Out Of America',FAKE
"Meryl Streep, Cher Feuding On Set Of ‘Mamma Mia’ Sequel?",FAKE
Scott Disick is being DNA tested for the paternity of Kylie Jenner's baby,FAKE
Angelina Jolie Gets New Divorce Lawyer Amid Brad Pitt Custody Battle,FAKE
Categorias de vídeos Radar Online,FAKE
Khloe Kardashian Threatens Tristan Thompson With Marriage Ultimatum,FAKE
Sarah Jessica Parker and Matthew Broderick Net Worth,FAKE
"Robin Williams, depression and dementia: the clinical picture",FAKE
Elizabeth Banks Net Worth,FAKE
Basic Instinct stars Michael Douglas and Sharon Stone reunite for the first time in years (and they've barely aged a day),FAKE
Kelly Clarkson Replaces Jennifer Hudson On ‘The Voice’ Permanently - EXCLUSIVE,FAKE
Take That Tom! Katie Holmes Embraces Therapy & Jamie Foxx To Get Revenge On Cruise,FAKE
"Maybe Justin Bieber quit tour to start his own church, reports say",FAKE
Twitter Reacts: Willa Ford Blames 9/11 For Failed Music Career,FAKE
Caitlyn Jenner 'to marry transgender student 47 YEARS her junior' as it's revealed she 'hasn't met' Khloe and Kim's babies,FAKE
Reese Witherspoon reportedly playing matchmaker for Jennifer Garner,FAKE
Julie Bowen,FAKE
Bindi Irwin sparks engagement speculation with Chandler Powell,FAKE
"Catherine, Duchess of Cambridge",FAKE
"Rihanna, Boyfriend Hassan Jameel Have NOT Split, Despite Claims She 'Dumped' Him",FAKE
"Tyga Misses Kylie Jenner so Much, He ""Kicks Himself Every Day"" Since Their Split (EXCLUSIVE)",FAKE
Bradley Cooper Stunk Up Car After Leaving Baby's Dirty Diaper In Backseat?,FAKE
Female First Forum,FAKE
"George Clooney Shows Off Pics of His Twins, Jokes They’re Like Models",FAKE
Kourtney K’s Competitive With Scott Over Love Life: She Brags About Great Sex With Younes,FAKE
Kardashian Men Planning Reality Show Spinoff,FAKE
Jennifer Aniston: Life and Career: [NEWS] Justin Gives Insight on His Marriage to Jennifer,FAKE
"Brad Pitt Is ""Begging"" Angelina Jolie to Let Him Spend Christmas With Their Kids (EXCLUSIVE)",FAKE
Angela Kardashian Angela Kardashian,FAKE
Ariel Winter Levi Meaden Derailed,FAKE
Rumor Bust! Katy Perry & Orlando Bloom Did Not Elope,FAKE
"Kendall Jenner, Bella Hadid Were Secret Lovers?",FAKE
Venus Williams After Wimbledon Loss to Spain's Garbiñe Muguruza: 'I Tried My Best',FAKE
Entertainment Kevin Hart and wife celebrate first wedding anniversary after cheating chatter,FAKE
Katie Holmes ‘splits’ with Jamie Foxx and ‘calls off wedding’ months after revealing secret five-year romance,FAKE
Fifty Shades Freed: How Jamie Dornan and Dakota Johnson REALLY feel about each-other,FAKE
Carrie Underwood Forced Mike Fisher To Retire For Second Baby?,FAKE
Jessica Simpson Stumbles Out of Hubby's Birthday Dinner,FAKE
Mike Flynn Offers to Testify in Exchange for Immunity,FAKE
Gordon Ramsay Says He Dropped Over 50 Lbs. to Save His Marriage,FAKE
"Meghan Markle Not Lonely, Frustrated As She Adjusts To Royal Life",FAKE
Celebrities React to Senate Vote to Debate Healthcare Bill – Variety,FAKE
Why Johnny Depp’s Rolling Stone Interview Shows He’s a PR Liability – Variety,FAKE
Looks Like Sophie Turner & Joe Jonas Are Seriously Committed,FAKE
Beyonce Building  500000 Nursery For Twins  Report,FAKE
Selena Gomez and Justin Theroux are 'more than just friends',FAKE
It’s over for Leonardo DiCaprio and Nina Agdal,FAKE
George Takei Pranks Twitter with April Fool's Congressional Run,FAKE
Why Serena Williams’s Husband Knew She Would Be a Great Mother,FAKE
Beyonce & Jay Z Divorce Report: The Custody Battle Over Blue Ivy,FAKE
Nicole Kidman $8 million Tell All: Amazon.com: Books,FAKE
Taylor Swift Wants to 'Set Down Roots' With Joe Alwyn in England,FAKE
Megyn Vs. Maddow In ‘Today’ War Over Tom Brokaw,FAKE
Madonna Exhausted Overwhelmed,FAKE
Khloe Kardashian ‘Spoiling’ Tristan Thompson For Father’s Day: She Wants To ‘Blow His Mind’ In Bed,FAKE
SAG Awards Address  MeToo   TimesUp And Donald Trump,FAKE
Tom Cruise’s Strange Hold Over Katie Holmes: From Scientology Minders to the ‘Dating Ban’,FAKE
"George Clooney Opens Up About Parenting Twins, Denies Using Fertility Drugs",FAKE
Gwen Stefani denies reports she's struggling to sell Las Vegas residency tickets,FAKE
Kate Hudson Net Worth,FAKE
Scott Disick Furious Over Kourtney’s ‘Classless’ PDA & Planning Revenge Shoot With Sofia Richie,FAKE
"Jennifer Garner watches helplessly as Ben Affleck returns to womanizing ways, reports say",FAKE
WATCH: Jimmy Kimmel Reveals Details of His Son's Heart Surgery Video,FAKE
"Khloé Kardashian Is ""Begging"" for Tristan Thompson to Put a Ring on It Before Their Baby Comes (REPORT)",FAKE
Angelina Jolie 'could lose custody of kids to Brad Pitt if she doesn't allow him access',FAKE
Jennifer Aniston’s Secret Miscarriage Heartbreak,FAKE
Ellen DeGeneres Dumps Portia De Rossi,FAKE
Kylie Jenner and Travis Scott: A Timeline of Their Relationship,FAKE
Brad Pitt Did Not Hit On Margot Robbie At Pre-Oscar Party,FAKE
Meghan Markle Pens Emotional Essay About Being a Biracial Actress,FAKE
Janet Jackson’s family is still mad at Justin Timberlake,FAKE
Sofia Richie Has Basically Transformed into Kourtney Kardashian and It's Safe to Say Scott Disick Loves It,FAKE
The comment from JLaw that has fans convinced she and Joel Edgerton are an item,FAKE
Shows A-Z - shameless on showtime,FAKE
Jimmy Fallon Felt Heartfelt Message,FAKE
Barstool Sports,FAKE
Jennifer Garner Braves The Rain To Run Errands After Ben Affleck Reunion,FAKE
Drake Hoping For Marriage & Children — He’s Confident He’ll Find The Right Woman,FAKE
Miley Cyrus Pregnancy: The singer wants to have baby with Liam Hemsworth?,FAKE
Who are Meghan Markle’s ex boyfriends?,FAKE
Is Kim Kardashian’s Surrogate Demanding Star Not Be In Delivery Room During The Birth?,FAKE
"Angelina Jolie Not Demanding Brad Pitt To Dump Jennifer Aniston, Reports ‘Gossip Cop’",FAKE
Kylie Wants To Retire From Celebrity Life ‘Permanently’ — But Is Her Family Taking Her Seriously?,FAKE
Katie Holmes Calls Off Wedding To Jamie Foxx While 4-Months Pregnant With His Kid,FAKE
Kanye West confirms he got addicted to opioids after undergoing lipo suction surgery,FAKE
Nicole Kidman,FAKE
Fergie Did NOT Release New Album To Profit Off Josh Duhamel Split  Despite Report,FAKE
"Anti-Defamation League Blasts Larry David’s Concentration Camp ‘SNL’ Jokes: “Offensive, Insensitive & Unfunny”",FAKE
Nominees Robert Pattinson & James Franco Are Scruffy Studs at Gotham Awards 2017,FAKE
US report: Suri’s ‘secret plea to missing dad Tom Cruise’,FAKE
"HollywoodLife, MediaTakeOut Spread False Claims About Las Vegas Shooting",FAKE
Meghan Markle and Prince Harry Will Reportedly Have a Baby as Soon as They Can,FAKE
"Unrequited Love? Celine Dion Has a 'Titanic Crush' on David Foster, 'but He Sees Her as a Friend'",FAKE
9 Things Selena Gomez Did to Get the Body She Has Now,FAKE
"Mandy Moore, Milo Ventimiglia NOT Feuding On ‘This Is Us’ Set, Despite Report",FAKE
Meghan Markle Just Dropped Her Own Major Royal Baby Hint!,FAKE
US report: Jennifer Aniston pregnant with Brad Pitt's baby,FAKE
Tristan Thompson Dances With Baby True in Khloe Kardashian's Sweet Video,FAKE
"Inside the marriage of Beyoncé and Jay-Z, who sport matching ring finger tattoos, weathered a cheating scandal, and are worth over $1 billion",FAKE
Sandra Bullock fears being left at the altar (L&S) – Trendy Fame,FAKE
Kylie Jenner ADMITS She Wants To Marry Travis Scott!,FAKE
Kylie Jenner admits she made her lips 'TOO BIG' in Allure magazine interview,FAKE
Scott Disick And Sofia Richie Split Up After He Cheats?,FAKE
Tom Cruise,FAKE
Comment on Jennifer Aniston Is Reportedly Heartbroken Over Justin Theroux’s Plans To Move In With Emma Stone by Jackie,FAKE
‘Ballistic’ Khloe Kardashian may be having contractions; family rushes to Cleveland,FAKE
"Video Of Kim Kardashian Having A Panic Attack On 'KUWTK' Is So, So Heartbreaking",FAKE
Khloe Kardashian flashes wedding finger band after dating NBA beau Tristan Thompson,FAKE
"Oscar wins, stardom and rehab: Elle Fanning and 31 other child stars - then and now",FAKE
"Gwen Stefani & Blake Shelton: Pregnant with ""Miracle Baby"" After IVF Treatments?",FAKE
Inside Robert Pattinson and Suki Waterhouse's ''Casual'' Romance,FAKE
Blake Shelton opens new restaurant in Nashville: 'It seems too good to be true',FAKE
Robert Pattinson Is Really Crushing On Margot Robbie,FAKE
Jennifer Hudson Warned Miley Cyrus Never to Mention Ex's Name on 'The Voice' Set Weeks Before Split (EXCLUSIVE),FAKE
Sandra Bullock Says She Considered Leaving Hollywood Over Sexism,FAKE
Purim Spiel: Gal Gadot slated to play Queen Esther,FAKE
Spice Girls 'reunion is cancelled again',FAKE
Why Selena Gomez fired her mom and took off her clothes,FAKE
Brad and Jen's secret sleepovers,FAKE
Rihanna Is Spending BIG Bucks On Her New Wardrobe After Gaining Weight,FAKE
Is there a Britney Spears Sex Tape?,FAKE
"Catherine Zeta-Jones, Carys Zeta Douglas on 'Town & Country' Cover",FAKE
Caitlyn Jenner ‘Very Proud’ of Kim Kardashian for Meeting with Trump,FAKE
Sienna Miller Turned Down Tom Cruise?,FAKE
The Women of Hollywood Speak Out,FAKE
"Chris Pratt, Amy Poehler Dating?",FAKE
Donald Trump blasts Kathy Griffin for beheading photo,FAKE
Kanye West Has Had 'Explosive' Fights with Kris Jenner,FAKE
Why Princess Diana’s Jewelry Might Start Appearing in Public More,FAKE
Justin Bieber Did NOT Attend Vanity Fair Oscars After Party,FAKE
"Brad Pitt and Angelina Jolie's divorce and custody proceedings stall again, plus more news",FAKE
Steve Harvey Shuts Down Rumors That He and Wife Marjorie Harvey Are Getting a Divorce,FAKE
Jennifer Aniston and Justin Theroux Double-Date With...Tom Hanks and Rita Wilson?!,FAKE
Chelsea Handler admits she's at fault over Jennifer Aniston fall out,FAKE
"‘A Star Is Born’: Bradley Cooper, Lady Gaga in a Rapturous Remake – Variety",FAKE
Jennifer Lopez Getting Super Close With ‘World Of Dance’ Co-Star Derek Hough,FAKE
"Miley Cyrus & Liam Hemsworth’s Secret Wedding: The Vows, Her Dress & More — Report",FAKE
Gwen Stefani & Blake Shelton: Romantic Christmas Plans Will Include Sexy ‘Time For Themselves’,FAKE
  Drake Did NOT Cancel Concert Due To Weed Overdose Weed  Despite Report,FAKE
Miranda Lambert and Anderson East Break Up: Report,FAKE
"Steven Spielberg and Meryl Streep on Trump, News and Why 'The Post' Had to Be Made Now: ""Everyone I Know Is Scared""",FAKE
"Queen Elizabeth Didn't Blast Meghan Markle For 'Diva Behavior,' Report Says",FAKE
Caitlyn Jenner Already Set For Second Boob Job,FAKE
"Brad Pitt Did Not Apologize To Jennifer Aniston Over Angelina Jolie, Despite Late And Wrong Report",FAKE
Kylie Jenner,FAKE
Harrison Ford: ‘Carrie Fisher Was A Tranny’,FAKE
Going wild in South Africa,FAKE
Brad Pitt and Sienna Miller 'cosy up at Glastonbury party',FAKE
